FoodCode	Main.food.description	ModCode
58127310	Croissant sandwich with ham, egg, and cheese	0
58127330	Croissant sandwich with sausage, egg, and cheese	0
58127350	Croissant sandwich with bacon, egg, and cheese	0
58127500	Vegetable submarine sandwich, with fat free spread	0
58128000	Biscuit with gravy	0
58128110	Chicken cornbread	0
58128120	Cornmeal dressing with chicken or turkey and vegetables	0
58128210	Dressing with oysters	0
58128220	Dressing with chicken or turkey and vegetables	0
58128250	Dressing with meat and vegetables	0
58130011	Lasagna with meat	0
58130013	Lasagna with meat, canned	0
58130020	Lasagna with meat and spinach	0
58130140	Lasagna with chicken or turkey	0
58130150	Lasagna, with chicken or turkey, and spinach	0
58130310	Lasagna, meatless	0
58130320	Lasagna, meatless, with vegetables	0
58130610	Lasagna with meat, whole wheat noodles	0
58130810	Lasagna, meatless, whole wheat noodles	0
58130910	Lasagna with meat, spinach noodles	0
58130950	Lasagna, meatless, spinach noodles	0
58131100	Ravioli, NS as to filling, no sauce	0
58131110	Ravioli, NS as to filling, with tomato sauce	0
58131120	Ravioli, NS as to filling, with cream sauce	0
58131310	Ravioli, meat-filled, no sauce	0
58131320	Ravioli, meat-filled, with tomato sauce or meat sauce	0
58131323	Ravioli, meat-filled, with tomato sauce or meat sauce, canned	0
58131330	Ravioli, meat-filled, with cream sauce	0
58131510	Ravioli, cheese-filled, no sauce	0
58131520	Ravioli, cheese-filled, with tomato sauce	0
58131523	Ravioli, cheese-filled, with tomato sauce, canned	0
58131530	Ravioli, cheese-filled, with meat sauce	0
58131535	Ravioli, cheese-filled, with cream sauce	0
58131590	Ravioli, cheese and spinach-filled, no sauce	0
58131600	Ravioli, cheese and spinach-filled, with cream sauce	0
58131610	Ravioli, cheese and spinach filled, with tomato sauce	0
58132110	Spaghetti with tomato sauce, meatless	0
58132113	Pasta with tomato sauce and cheese, canned	0
58132310	Spaghetti with tomato sauce and meatballs or spaghetti with meat sauce or spaghetti with meat sauce and meatballs	0
58132313	Pasta with tomato sauce and meat or meatballs, canned	0
58132340	Spaghetti with tomato sauce and vegetables	0
58132350	Spaghetti with tomato sauce, meatless, whole wheat noodles	0
58132360	Spaghetti with tomato sauce and meatballs, whole wheat noodles or spaghetti with meat sauce, whole wheat noodles or spaghetti with meat sauce and meatballs, whole wheat noodles	0
58132450	Spaghetti with tomato sauce, meatless, made with spinach noodles	0
58132460	Spaghetti with tomato sauce and meatballs made with spinach noodles, or spaghetti with meat sauce made with spinach noodles,  or spaghetti with meat sauce and meatballs made with spinach noodles	0
58132710	Spaghetti with tomato sauce and frankfurters or hot dogs	0
58132713	Pasta with tomato sauce and frankfurters or hot dogs, canned	0
58132800	Spaghetti with clam sauce, NS as to red or white	0
58132810	Spaghetti with red clam sauce	0
58132820	Spaghetti with white clam sauce	0
58132910	Spaghetti with tomato sauce and poultry	0
58133110	Manicotti, cheese-filled, no sauce	0
58133120	Manicotti, cheese-filled, with tomato sauce, meatless	0
58133130	Manicotti, cheese-filled, with meat sauce	0
58133140	Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless	0
58134110	Stuffed shells, cheese-filled, no sauce	0
58134120	Stuffed shells, cheese-filled, with tomato sauce, meatless	0
58134130	Stuffed shells, cheese-filled, with meat sauce	0
58134160	Stuffed shells, cheese- and spinach- filled, no sauce	0
58134210	Stuffed shells, with chicken, with tomato sauce	0
58134310	Stuffed shells, with fish andor shellfish, with tomato sauce	0
58134610	Tortellini, meat-filled, with tomato sauce	0
58134613	Tortellini, meat-filled, with tomato sauce, canned	0
58134620	Tortellini, cheese-filled, meatless, with tomato sauce	0
58134623	Tortellini, cheese-filled, meatless, with tomato sauce, canned	0
58134630	Tortellini, cheese-filled, meatless, with vegetables and vinaigrette dressing	0
58134640	Tortellini, cheese-filled, meatless, with vinaigrette dressing	0
58134650	Tortellini, meat-filled, no sauce	0
58134660	Tortellini, cheese-filled, with cream sauce	0
58134680	Tortellini, cheese-filled, no sauce	0
58134710	Tortellini, spinach-filled, with tomato sauce	0
58134720	Tortellini, spinach-filled, no sauce	0
58134810	Cannelloni, cheese- and spinach-filled, no sauce	0
58135110	Chow fun noodles with meat and vegetables	0
58135120	Chow fun noodles with vegetables, meatless	0
58136110	Lo mein, NFS	0
58136120	Lo mein, meatless	0
58136130	Lo mein, with shrimp	0
58136140	Lo mein, with pork	0
58136150	Lo mein, with beef	0
58136160	Lo mein, with chicken	0
58137210	Pad Thai, NFS	0
58137220	Pad Thai, meatless	0
58137230	Pad Thai with chicken	0
58137240	Pad Thai with seafood	0
58137250	Pad Thai with meat	0
58140110	Spaghetti with corned beef, Puerto Rican style	0
58140310	Macaroni with tuna, Puerto Rican style (Macarrones con atun)	0
58145110	Macaroni or noodles with cheese	0
58145112	Macaroni or noodles with cheese, made from packaged mix	0
58145113	Macaroni or noodles with cheese, canned	0
58145117	Macaroni or noodles with cheese, Easy Mac type	0
58145119	Macaroni or noodles with cheese, made from reduced fat packaged mix	0
58145120	Macaroni or noodles with cheese and tuna	0
58145135	Macaroni or noodles with cheese and meat	0
58145136	Macaroni or noodles with cheese and meat, prepared from Hamburger Helper mix	0
58145140	Macaroni or noodles with cheese and tomato	0
58145160	Macaroni or noodles with cheese and frankfurters or hot dogs	0
58145170	Macaroni or noodles with cheese and egg	0
58145190	Macaroni or noodles with cheese and chicken or turkey	0
58146100	Pasta with tomato sauce, meatless	0
58146110	Pasta with meat sauce	0
58146120	Pasta with cheese and meat sauce	0
58146130	Pasta with carbonara sauce	0
58146150	Pasta with cheese and tomato sauce, meatless	0
58146160	Pasta with vegetables, no sauce or dressing	0
58146200	Pasta, meat-filled, with gravy, canned	0
58146300	Pasta, whole wheat, with meat sauce	0
58146310	Pasta, whole wheat, with tomato sauce, meatless	0
58147100	Pasta with pesto sauce	0
58147110	Macaroni or noodles with beans or lentils and tomato sauce	0
58147310	Macaroni, creamed	0
58147330	Macaroni or noodles, creamed, with cheese	0
58147340	Macaroni or noodles, creamed, with cheese and tuna	0
58147350	Macaroni, creamed, with vegetables	0
58147510	Flavored pasta	0
58147520	Yat Ga Mein with meat, fish, or poultry	0
58148110	Macaroni or pasta salad, made with mayonnaise	0
58148111	Macaroni or pasta salad, made with light mayonnaise	0
58148112	Macaroni or pasta salad, made with mayonnaise-type salad dressing	0
58148113	Macaroni or pasta salad, made with light mayonnaise-type salad dressing	0
58148114	Macaroni or pasta salad, made with Italian dressing	0
58148115	Macaroni or pasta salad, made with light Italian dressing	0
58148116	Macaroni or pasta salad, made with creamy dressing	0
58148117	Macaroni or pasta salad, made with light creamy dressing	0
58148118	Macaroni or pasta salad, made with any type of fat free dressing	0
58148120	Macaroni or pasta salad with egg	0
58148130	Macaroni or pasta salad with tuna	0
58148140	Macaroni or pasta salad with crab meat	0
58148150	Macaroni or pasta salad with shrimp	0
58148160	Macaroni or pasta salad with tuna and egg	0
58148170	Macaroni or pasta salad with chicken	0
58148180	Macaroni or pasta salad with cheese	0
58148550	Macaroni or pasta salad with meat	0
58148600	Pasta tetrazzini, dry mix, prepared with water	0
58149110	Noodle pudding	0
58149160	Noodle pudding, with milk	0
58149210	Somen salad with noodles, lettuce, egg, fish, and pork	0
58150100	Bibimbap (Korean)	0
58150110	Rice, fried, meatless	0
58150310	Rice, fried, NFS	0
58150320	Rice, fried, with chicken	0
58150330	Rice, fried, with pork	0
58150340	Rice, fried, with beef	0
58150510	Rice, fried, with shrimp	0
58150520	Dukboki  Tteokbokki (Korean)	0
58151100	Sushi, NFS	0
58151110	Sushi, no vegetables, no seafood (no fish or shellfish)	0
58151120	Sushi, with vegetables, no seafood (no fish or shellfish)	0
58151130	Sushi, with vegetables and seafood	0
58151140	Sushi, with vegetables, rolled in seaweed	0
58151150	Sushi, with seafood, no vegetables	0
58151160	Sushi, with egg, no vegetables, no seafood (no fish or shellfish), rolled in seaweed	0
58155110	Rice with chicken, Puerto Rican style (Arroz con Pollo)	0
58155210	Stuffed rice with chicken, Dominican style (Arroz relleno Dominicano)	0
58155310	Paella, Valenciana style, with meat (Paella Valenciana)	0
58155320	Seafood paella, Puerto Rican style	0
58155410	Soupy rice with chicken, Puerto Rican style (Asopao de pollo)	0
58155510	Soupy rice mixture with chicken and potatoes, Puerto Rican style	0
58155610	Rice meal fritter, Puerto Rican style (Almojabana)	0
58155810	Stewed rice, Puerto Rican style (arroz guisado)	0
58155910	Rice with squid, Puerto Rican style (arroz con calamares)	0
58156110	Fried rice, Puerto Rican style (arroz frito)	0
58156210	Rice with vienna sausage, Puerto Rican style (arroz con salchichas)	0
58156310	Rice with Spanish sausage, Puerto Rican style	0
58156410	Rice with onions, Puerto Rican style (arroz con cebollas)	0
58156510	Soupy rice from Puerto Rican style Asopao de Pollo (chicken parts reported separately)	0
58156610	Pigeon pea asopao (Asopao de gandules)	0
58156710	Rice with stewed beans, Puerto Rican style	0
58157110	Spicy rice pudding, Puerto Rican style	0
58157210	Rice pudding made with coconut milk, Puerto Rican style	0
58160000	Biryani with vegetables	0
58160110	Rice with beans	0
58160120	Rice with beans and tomatoes	0
58160130	Rice with beans and chicken	0
58160135	Rice with beans and beef	0
58160140	Rice with beans and pork	0
58160150	Red beans and rice	0
58160160	Hopping John (blackeye peas and rice)	0
58160400	Rice, white, with corn, NS as to fat added in cooking	0
58160410	Rice, white, with corn, fat not added in cooking	0
58160420	Rice, white, with corn, fat added in cooking	0
58160430	Rice, white, with peas, NS as to fat added in cooking	0
58160440	Rice, white, with peas, fat not added in cooking	0
58160450	Rice, white, with peas, fat added in cooking	0
58160460	Rice, white, with carrots, NS as to fat added in cooking	0
58160470	Rice, white, with carrots, fat not added in cooking	0
58160480	Rice, white, with carrots, fat added in cooking	0
58160490	Rice, white, with peas and carrots, NS as to fat added in cooking	0
58160500	Rice, white, with peas and carrots, fat not added in cooking	0
58160510	Rice, white, with peas and carrots, fat added in cooking	0
58160520	Rice, white, with tomatoes (andor tomato based sauce), NS as to fat added in cooking	0
58160530	Rice, white, with tomatoes (andor tomato based sauce), fat not added in cooking	0
58160540	Rice, white, with tomatoes (andor tomato based sauce), fat added in cooking	0
58160550	Rice, white, with dark green vegetables, NS as to fat added in cooking	0
58160560	Rice, white, with dark green vegetables, fat not added in cooking	0
58160570	Rice, white, with dark green vegetables, fat added in cooking	0
58160580	Rice, white, with carrots and tomatoes (andor tomato-based sauce), NS as to fat added in cooking	0
58160590	Rice, white, with carrots and tomatoes (andor tomato-based sauce), fat not added in cooking	0
58160600	Rice, white, with carrots and tomatoes (andor tomato-based sauce), fat added in cooking	0
58160610	Rice, white, with dark green vegetables and tomatoes (andor tomato-based sauce), NS as to fat added in cooking	0
58160620	Rice, white, with dark green vegetables and tomatoes (andor tomato-based sauce), fat not added in cooking	0
58160630	Rice, white, with dark green vegetables and tomatoes (andor tomato-based sauce), fat added in cooking	0
58160640	Rice, white, with carrots and dark green vegetables, NS as to fat added in cooking	0
58160650	Rice, white, with carrots and dark green vegetables, fat not added in cooking	0
58160660	Rice, white, with carrots and dark green vegetables, fat added in cooking	0
58160670	Rice, white, with carrots, dark green vegetables, and tomatoes (andor tomato-based sauce), NS as to fat added in cooking	0
58160680	Rice, white, with carrots, dark green vegetables, and tomatoes (andor tomato-based sauce), fat not added in cooking	0
58160690	Rice, white, with carrots, dark green vegetables, and tomatoes (andor tomato-based sauce), fat added in cooking	0
58160700	Rice, white, with other vegetables, NS as to fat added in cooking	0
58160710	Rice, white, with other vegetables, fat not added in cooking	0
58160720	Rice, white, with other vegetables, fat added in cooking	0
58160800	Rice, white, with lentils, NS as to fat added in cooking	0
58160805	Rice, white, with lentils, fat added in cooking	0
58160810	Rice, white, with lentils, fat not added in cooking	0
58161200	Rice, cooked with coconut milk (Arroz con coco)	0
58161320	Rice, brown, with beans	0
58161325	Rice, brown, with beans and tomatoes	0
58161420	Rice, brown, with corn, NS as to fat added in cooking	0
58161422	Rice, brown, with corn, fat not added in cooking	0
58161424	Rice, brown, with corn, fat added in cooking	0
58161430	Rice, brown, with peas, NS as to fat added in cooking	0
58161432	Rice, brown, with peas, fat not added in cooking	0
58161434	Rice, brown, with peas, fat added in cooking	0
58161435	Rice, brown, with carrots, NS as to fat added in cooking	0
58161437	Rice, brown, with carrots, fat not added in cooking	0
58161439	Rice, brown, with carrots, fat added in cooking	0
58161440	Rice, brown, with peas and carrots, NS as to fat added in cooking	0
58161442	Rice, brown, with peas and carrots, fat not added in cooking	0
58161444	Rice, brown, with peas and carrots, fat added in cooking	0
58161460	Rice, brown, with tomatoes (andor tomato based sauce), NS as to fat added in cooking	0
58161462	Rice, brown, with tomatoes (andor tomato based sauce), fat not added in cooking	0
58161464	Rice, brown, with tomatoes (andor tomato based sauce), fat added in cooking	0
58161470	Rice, brown, with dark green vegetables, NS as to fat added in cooking	0
58161472	Rice, brown, with dark green vegetables, fat not added in cooking	0
58161474	Rice, brown, with dark green vegetables, fat added in cooking	0
58161480	Rice, brown, with carrots and tomatoes (andor tomato-based sauce), NS as to fat added in cooking	0
58161482	Rice, brown, with carrots and tomatoes (andor tomato-based sauce), fat not added in cooking	0
58161484	Rice, brown, with carrots and tomatoes (andor tomato-based sauce), fat added in cooking	0
58161490	Rice, brown, with dark green vegetables and tomatoes (andor tomato-based sauce) , NS as to fat added in cooking	0
58161492	Rice, brown, with dark green vegetables and tomatoes (andor tomato-based sauce), fat not added in cooking	0
58161494	Rice, brown, with dark green vegetables and tomatoes (andor tomato-based sauce), fat added in cooking	0
58161500	Rice, brown, with carrots and dark green vegetables, NS as to fat added in cooking	0
58161502	Rice, brown, with carrots and dark green vegetables, fat not added in cooking	0
58161504	Rice, brown, with carrots and dark green vegetables, fat added in cooking	0
58161510	Grape leaves stuffed with rice	0
58161520	Rice, brown, with carrots, dark green vegetables, and tomatoes (andor tomato-based sauce), NS as to fat added in cooking	0
58161522	Rice, brown, with carrots, dark green vegetables, and tomatoes (andor tomato-based sauce), fat not added in cooking	0
58161524	Rice, brown, with carrots, dark green vegetables, and tomatoes (andor tomato-based sauce), fat added in cooking	0
58161530	Rice, brown, with other vegetables, NS as to fat added in cooking	0
58161532	Rice, brown, with other vegetables, fat not added in cooking	0
58161534	Rice, brown, with other vegetables, fat added in cooking	0
58161710	Rice croquette	0
58162090	Stuffed pepper, with meat	0
58162110	Stuffed pepper, with rice and meat	0
58162120	Stuffed pepper, with rice, meatless	0
58162130	Stuffed tomato, with rice and meat	0
58162140	Stuffed tomato, with rice, meatless	0
58162310	Rice pilaf	0
58163130	Dirty rice	0
58163310	Flavored rice mixture	0
58163330	Flavored rice mixture with cheese	0
58163360	Flavored rice, brown and wild	0
58163380	Flavored rice and pasta mixture	0
58163400	Flavored rice and pasta mixture, reduced sodium	0
58163410	Spanish rice, fat added in cooking	0
