FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
53521140	DOUGHNUT, JELLY	Doughnut_jelly	Doughnut, jelly	0	53521140.0
53521210	DOUGHNUT, CUSTARD-FILLED	Doughnut_custard_filled	Doughnut, custard-filled	0	53521210.0
53521220	DOUGHNUT, CHOCOLATE CREAM-FILLED	Doughnut_chocolate_cream_filled	Doughnut, chocolate cream-filled	0	53521220.0
53521230	DOUGHNUT, CUSTARD-FILLED, WITH ICING	Doughnut_custard_filled_with_icing	Doughnut, custard-filled, with icing	0	53521230.0
53521250	DOUGHNUT, WHEAT	Doughnut_wheat	Doughnut, wheat	0	53521250.0
53521300	DOUGHNUT, WHEAT, CHOCOLATE COVERED	Doughnut_wheat_chocolate_covered	Doughnut, wheat, chocolate covered	0	53521300.0
53530000	BREAKFAST TART	Breakfast_tart	Breakfast tart	0	53530000.0
53530010	BREAKFAST TART, LOWFAT	Breakfast_tart_lowfat	Breakfast tart, lowfat	0	53530010.0
53540000	BREAKFAST BAR, NFS	Breakfast_bar_NFS	Breakfast bar, NFS	0	53540000.0
53540200	BREAKFAST BAR, CEREAL CRUST W/ FRUIT FILLING, LOWFAT	Breakfast_bar_cereal_crust_with_fruit_filling_lowfat	Breakfast bar, cereal crust with fruit filling, lowfat	0	53540200.0
53540300	FIBER ONE CHEWY BAR	Fiber_One_Chewy_Bar	Fiber One Chewy Bar	0	53540300.0
53540400	KELLOGGS NUTRI-GRAIN CEREAL BAR	Kelloggs_Nutri_Grain_Cereal_Bar	Kelloggs Nutri-Grain Cereal Bar	0	53540400.0
53540402	KELLOGGS NUTRI-GRAIN YOGURT BAR	Kelloggs_Nutri_Grain_Yogurt_Bar	Kelloggs Nutri-Grain Yogurt Bar	0	53540402.0
53540404	KELLOGGS NUTRI-GRAIN FRUIT AND NUT BAR	Kelloggs_Nutri_Grain_Fruit_and_Nut_Bar	Kelloggs Nutri-Grain Fruit and Nut Bar	0	53540404.0
53540500	BREAKFAST BAR, DATE, W/ YOGURT COATING	Breakfast_bar_date_with_yogurt_coating	Breakfast bar, date, with yogurt coating	0	53540500.0
53540600	MILK N CEREAL BAR	Milk_n_Cereal_bar	Milk n Cereal bar	0	53540600.0
53540700	KELLOGGS SPECIAL K BAR	Kelloggs_Special_K_bar	Kelloggs Special K bar	0	53540700.0
53540800	KASHI GOLEAN CHEWY BARS	Kashi_GOLEAN_Chewy_Bars	Kashi GOLEAN Chewy Bars	0	53540800.0
53540802	KASHI TLC CHEWY GRANOLA BAR	Kashi_TLC_Chewy_Granola_Bar	Kashi TLC Chewy Granola Bar	0	53540802.0
53540804	KASHI GOLEAN CRUNCHY BARS	Kashi_GOLEAN_Crunchy_Bars	Kashi GOLEAN Crunchy Bars	0	53540804.0
53540806	KASHI TLC CRUNCHY GRANOLA BAR	Kashi_TLC_Crunchy_Granola_Bar	Kashi TLC Crunchy Granola Bar	0	53540806.0
53541200	MEAL REPLACEMENT BAR	Meal_replacement_bar	Meal replacement bar	0	53541200.0
53542000	SNACK BAR, OATMEAL	Snack_bar_oatmeal	Snack bar, oatmeal	0	53542000.0
53542100	GRANOLA BAR W/ OATS, SUGAR, RAISINS, COCONUT	Granola_bar_oats_sugar_raisins_coconut	Granola bar, oats, sugar, raisins, coconut	0	53542100.0
53542200	GRANOLA BAR, OATS, FRUIT, NUTS, LOWFAT	Granola_bar_oats_fruit_and_nuts_lowfat	Granola bar, oats, fruit and nuts, lowfat	0	53542200.0
53542210	GRANOLA BAR, NONFAT	Granola_bar_nonfat	Granola bar, nonfat	0	53542210.0
53543000	GRANOLA BAR, OATS, REDUCED SUGAR	Granola_bar_oats_reduced_sugar	Granola bar, oats, reduced sugar	0	53543000.0
53543100	GRANOLA BAR W/ PEANUTS, OATS, SUGAR, WHEAT GERM	Granola_bar_peanuts_oats_sugar_wheat_germ	Granola bar, peanuts, oats, sugar, wheat germ	0	53543100.0
53544200	GRANOLA BAR, CHOCOLATE-COATED, NFS	Granola_bar_chocolate_coated_NFS	Granola bar, chocolate-coated, NFS	0	53544200.0
53544210	GRANOLA BAR, W/ COCONUT, CHOCOLATE-COATED	Granola_bar_with_coconut_chocolate_coated	Granola bar, with coconut, chocolate-coated	0	53544210.0
53544220	GRANOLA BAR W/ NUTS, CHOCOLATE-COATED	Granola_bar_with_nuts_chocolate_coated	Granola bar with nuts, chocolate-coated	0	53544220.0
53544230	GRANOLA BAR, OATS, NUTS, COATED WITH NON-CHOCOLATE COATING	Granola_bar_oats_nuts_coated_with_non_chocolate_coating	Granola bar, oats, nuts, coated with non-chocolate coating	0	53544230.0
53544250	GRANOLA BAR, COATED W/ NONCHOCOLATE COATING	Granola_bar_coated_with_non_chocolate_coating	Granola bar, coated with non-chocolate coating	0	53544250.0
53544300	GRANOLA BAR, HIGH FIBER, YOGURT COATING, NOT CHOC	Granola_bar_high_fiber_coated_with_non_chocolate_yogurt_coating	Granola bar, high fiber, coated with non-chocolate yogurt coating	0	53544300.0
53544400	GRANOLA BARS, W/ RICE CEREAL	Granola_bar_with_rice_cereal	Granola bar, with rice cereal	0	53544400.0
53544410	QUAKER GRANOLA BITES	Quaker_Granola_Bites	Quaker Granola Bites	0	53544410.0
53544450	POWERBAR (FORTIFIED HIGH ENERGY BAR)	PowerBar_fortified_high_energy_bar_	PowerBar (fortified high energy bar)	0	53544450.0
53610000	COFFEE CAKE, NFS	Coffee_cake_NFS	Coffee cake, NFS	0	53610000.0
53610100	COFFEE CAKE, CRUMB OR QUICK-BREAD TYPE	Coffee_cake_crumb_or_quick_bread_type	Coffee cake, crumb or quick-bread type	0	53610100.0
53610120	COFFEE CAKE,CRUMB/QUICK BREAD TYPE,RED FAT,NO CHOL	Coffee_cake_crumb_or_quick_bread_type_reduced_fat_cholesterol_free	Coffee cake, crumb or quick-bread type, reduced fat, cholesterol free	0	53610120.0
53610170	COFFEE CAKE, CRUMB OR QUICK-BREAD TYPE, W/ FRUIT	Coffee_cake_crumb_or_quick_bread_type_with_fruit	Coffee cake, crumb or quick-bread type, with fruit	0	53610170.0
53610200	COFFEECAKE, CRUMB OR QUICK-BREAD TYPE, CHEESE FILLD	Coffee_cake_crumb_or_quick_bread_type_cheese_filled	Coffee cake, crumb or quick-bread type, cheese-filled	0	53610200.0
53610250	COFFEE CAKE, QUICK-BREAD TYPE, CUSTARD FILLED	Coffee_cake_crumb_or_quick_bread_type_custard_filled	Coffee cake, crumb or quick-bread type, custard filled	0	53610250.0
53801000	CEREAL BAR WITH FRUIT FILLING, BABY FOOD	Cereal_bar_with_fruit_filling_baby_food	Cereal bar with fruit filling, baby food	0	53801000.0
54001000	CRACKER, NS AS TO SWEET/NONSWEET (INCL CRACKER,NFS)	Crackers_NS_as_to_sweet_or_nonsweet	Crackers, NS as to sweet or nonsweet	0	54001000.0
54101010	CRACKER, ANIMAL (INCL ARROWROOT COOKIE)	Cracker_animal	Cracker, animal	0	54101010.0
54102010	CRACKERS, GRAHAM	Crackers_graham	Crackers, graham	0	54102010.0
54102020	CRACKERS, GRAHAM, CHOCOLATE COVERED	Crackers_graham_chocolate_covered	Crackers, graham, chocolate covered	0	54102020.0
54102050	CRACKERS, OATMEAL	Crackers_oatmeal	Crackers, oatmeal	0	54102050.0
54102060	CRACKERS, CUBAN	Crackers_Cuban	Crackers, Cuban	0	54102060.0
54102070	CRACKERS, CUCA	Crackers_Cuca	Crackers, Cuca	0	54102070.0
54102080	CRACKERS, GRAHAM, W/ RAISINS	Crackers_graham_with_raisins	Crackers, graham, with raisins	0	54102080.0
54102100	CRACKERS, GRAHAM, LOWFAT	Crackers_graham_lowfat	Crackers, graham, lowfat	0	54102100.0
54102110	CRACKERS, GRAHAM, FAT FREE	Crackers_graham_fat_free	Crackers, graham, fat free	0	54102110.0
54102200	CRACKERS, GRAHAM, SANDWICH-TYPE, WITH FILLING	Crackers_graham_sandwich_type_with_filling	Crackers, graham, sandwich-type, with filling	0	54102200.0
54201010	CRACKERS, MATZO, LOW SODIUM	Crackers_matzo_low_sodium	Crackers, matzo, low sodium	0	54201010.0
54202010	CRACKERS, SALTINE, LOW SODIUM	Crackers_saltine_low_sodium	Crackers, saltine, low sodium	0	54202010.0
54202050	CRACKERS, SALTINE, FAT FREE, LOW SODIUM	Crackers_saltine_fat_free_low_sodium	Crackers, saltine, fat free, low sodium	0	54202050.0
54203010	CRACKERS, TOAST THINS (RYE/WHEAT/WHITE), LOW SODIUM	Crackers_toast_thins_rye_wheat_white_flour_low_sodium	Crackers, toast thins (rye, wheat, white flour), low sodium	0	54203010.0
54204010	CRACKER, 100% WHOLE WHEAT,LO SODIUM	Cracker_100_whole_wheat_low_sodium	Cracker, 100% whole wheat, low sodium	0	54204010.0
54205010	CRACKER, SNACK, LOW SODIUM	Cracker_snack_low_sodium	Cracker, snack, low sodium	0	54205010.0
54205030	CRACKER, CHEESE, LOW SODIUM	Cracker_cheese_low_sodium	Cracker, cheese, low sodium	0	54205030.0
54205100	CRACKER, SNACK, LOWFAT, LOW SODIUM	Cracker_snack_lowfat_low_sodium	Cracker, snack, lowfat, low sodium	0	54205100.0
54206010	PUFFED RICE CAKE W/O SALT	Puffed_rice_cake_without_salt	Puffed rice cake without salt	0	54206010.0
54207010	CRISPBREAD, WHEAT, LOW SODIUM	Crispbread_wheat_low_sodium	Crispbread, wheat, low sodium	0	54207010.0
54210010	CRACKER, MULTIGRAIN, SALT-FREE	Cracker_multigrain_salt_free	Cracker, multigrain, salt free	0	54210010.0
54222000	CRISPBREAD, RYE, LOW SODIUM	Crispbread_rye_low_sodium	Crispbread, rye, low sodium	0	54222000.0
54301000	CRACKER, SNACK	Cracker_snack	Cracker, snack	0	54301000.0
54301100	CRACKER, SNACK, REDUCED FAT	Cracker_snack_reduced_fat	Cracker, snack, reduced fat	0	54301100.0
54301200	CRACKER, SNACK, FAT FREE	Cracker_snack_fat_free	Cracker, snack, fat free	0	54301200.0
54304000	CRACKERS, CHEESE	Cracker_cheese	Cracker, cheese	0	54304000.0
54304100	CRACKER, CHEESE, REDUCED FAT	Cracker_cheese_reduced_fat	Cracker, cheese, reduced fat	0	54304100.0
54304500	CRACKER, HIGH FIBER, NO ADDED FAT	Cracker_high_fiber_no_added_fat	Cracker, high fiber, no added fat	0	54304500.0
54305000	CRISPBREAD, WHEAT, NO ADDED FAT	Crispbread_wheat_no_added_fat	Crispbread, wheat, no added fat	0	54305000.0
54305500	CRISPBREAD,WHEAT / RYE, EXTRA CRISPY	Crispbread_wheat_or_rye_extra_crispy	Crispbread, wheat or rye, extra crispy	0	54305500.0
54307000	CRACKERS, MATZO	Crackers_matzo	Crackers, matzo	0	54307000.0
54308000	CRACKERS, MILK	Crackers_milk	Crackers, milk	0	54308000.0
54309000	CRACKERS, OAT BRAN (INCLUDE NABISCO OAT THINS)	Crackers_oat	Crackers, oat	0	54309000.0
54313000	CRACKERS, OYSTER	Crackers_oyster	Crackers, oyster	0	54313000.0
54318500	RICE CAKE, CRACKER-TYPE	Rice_cake_cracker_type	Rice cake, cracker-type	0	54318500.0
54319000	CRACKERS, RICE	Crackers_rice	Crackers, rice	0	54319000.0
54319010	PUFFED RICE CAKE	Puffed_rice_cake	Puffed rice cake	0	54319010.0
54319020	POPCORN CAKE (INCL PUFFED CORN  RICE CAKE)	Popcorn_cake	Popcorn cake	0	54319020.0
54319200	PUFFED WHEAT CAKE (INCL QUAKER)	Puffed_wheat_cake	Puffed wheat cake	0	54319200.0
54319500	RICE PAPER	Rice_paper	Rice paper	0	54319500.0
54322000	CRISPBREAD, RYE, NO ADDED FAT	Crispbread_rye_no_added_fat	Crispbread, rye, no added fat	0	54322000.0
54325000	CRACKERS, SALTINES	Crackers_saltine	Crackers, saltine	0	54325000.0
54325050	CRACKERS, SALTINE, WHOLE WHEAT	Crackers_saltine_whole_wheat	Crackers, saltine, whole wheat	0	54325050.0
54327950	CRACKERS, CYLINDRICAL, PEANUT BUTTER-FILLED	Crackers_cylindrical_peanut_butter_filled	Crackers, cylindrical, peanut-butter filled	0	54327950.0
54328000	CRACKER, SANDWICH-TYPE, NFS	Crackers_sandwich_type_NFS	Crackers, sandwich-type, NFS	0	54328000.0
54328100	CRACKER,SANDWICH-TYPE,PEANUT BUTTER FILLED	Cracker_sandwich_type_peanut_butter_filled	Cracker, sandwich-type, peanut butter filled	0	54328100.0
54328110	CRACKER, SANDWICH, PEANUT BUTTER FILLED, RED FAT	Cracker_sandwich_type_peanut_butter_filled_reduced_fat	Cracker, sandwich-type, peanut butter filled, reduced fat	0	54328110.0
54328200	CRACKER,SANDWICH-TYPE, CHEESE-FILLED	Cracker_sandwich_type_cheese_filled	Cracker, sandwich-type, cheese-filled	0	54328200.0
54334000	CRACKERS, TOAST THINS	Crackers_toast_thins_rye_pumpernickel_white_flour_	Crackers, toast thins (rye, pumpernickel, white flour)	0	54334000.0
54336000	CRACKER, WATER BISCUIT	Crackers_water_biscuits	Crackers, water biscuits	0	54336000.0
54337000	CRACKER, 100% WHOLE WHEAT	Cracker_100_whole_wheat	Cracker, 100% whole wheat	0	54337000.0
54337050	CRACKER, 100% WHOLE WHEAT, REDUCED FAT	Cracker_100_whole_wheat_reduced_fat	Cracker, 100% whole wheat, reduced fat	0	54337050.0
54337100	CRACKER,WHOLE WHEAT  BRAN (INCL WH  BRAN TRISCUIT	Crackers_whole_wheat_and_bran	Crackers, whole wheat and bran	0	54337100.0
54338000	CRACKERS, WHEAT	Crackers_wheat	Crackers, wheat	0	54338000.0
54338100	CRACKERS, WHEAT, REDUCED FAT	Crackers_wheat_reduced_fat	Crackers, wheat, reduced fat	0	54338100.0
54339000	CRACKER CORN (INCL STONED CORN CRACKER)	Crackers_corn	Crackers, corn	0	54339000.0
54350000	CRACKERS, BABY FOOD	Crackers_baby_food	Crackers, baby food	0	54350000.0
54350010	GERBER FINGER FOODS, PUFFS, BABY FOOD	Gerber_Finger_Foods_Puffs_baby_food	Gerber Finger Foods, Puffs, baby food	0	54350010.0
54401010	SALTY SNACKS, CORN / CORNMEAL BASE, NUT /NUG, TSTD	Salty_snacks_corn_or_cornmeal_base_nuts_or_nuggets_toasted	Salty snacks, corn or cornmeal base, nuts or nuggets, toasted	0	54401010.0
54401020	SALTY SNACKS, CORN OR CORNMEAL, CORN CHIPS, CHEESE	Salty_snacks_corn_or_cornmeal_base_corn_chips_corn_cheese_chips	Salty snacks, corn or cornmeal base, corn chips, corn-cheese chips	0	54401020.0
54401050	SALTY SNACKS, CORN OR CORNMEAL, CORN PUFFS, TWISTS	Salty_snacks_corn_or_cornmeal_base_corn_puffs_and_twists_corn_cheese_puffs_and_twists	Salty snacks, corn or cornmeal base, corn puffs and twists; corn-cheese puffs and twists	0	54401050.0
54401080	SALTY SNACKS, CORN OR CORNMEAL, TORTILLA CHIPS	Salty_snacks_corn_or_cornmeal_base_tortilla_chips	Salty snacks, corn or cornmeal base, tortilla chips	0	54401080.0
54401090	SALTY SNACKS, CORN/CORN-CHEESE CHIPS, UNSALTED	Salty_snacks_corn_or_cornmeal_base_corn_chips_corn_cheese_chips_unsalted	Salty snacks, corn or cornmeal base, corn chips, corn-cheese chips, unsalted	0	54401090.0
54401100	SALTY SNACKS,CORN / CORNMEAL BASE,TORTILLA CHIPS LT	Salty_snacks_corn_or_cornmeal_base_tortilla_chips_light_baked_with_less_oil_	Salty snacks, corn or cornmeal base, tortilla chips, light (baked with less oil)	0	54401100.0
54401120	SALTY SNACKS, TORTILLA CHIPS, FAT FREE, W/ OLEAN	Salty_snacks_corn_or_cornmeal_base_tortilla_chips_fat_free_made_with_Olean	Salty snacks, corn or cornmeal base, tortilla chips, fat free, made with Olean	0	54401120.0
54401150	SALTY SNACKS,CORN/CORNMEAL BASE,TORTILLA,LOWFAT,BKD	Salty_snacks_corn_or_cornmeal_base_tortilla_chips_lowfat_baked_without_fat	Salty snacks, corn or cornmeal base, tortilla chips, lowfat, baked without fat	0	54401150.0
54401170	SALTY SNACKS,CORN/CORNMEAL,TORTILLA,LOWFAT,BKD,NO SALT	Salty_snacks_corn_or_cornmeal_base_tortilla_chips_lowfat_baked_without_fat_unsalted	Salty snacks, corn or cornmeal base, tortilla chips, lowfat, baked without fat, unsalted	0	54401170.0
54401200	SALTY SNACKS, CORN/CORNML BASE,W/OAT BRAN,TORT CHPS	Salty_snacks_corn_or_cornmeal_base_with_oat_bran_tortilla_chips	Salty snacks, corn or cornmeal base, with oat bran, tortilla chips	0	54401200.0
54401210	SALTY SNACKS, CORN BASED/CHEESE PUFFS  TWISTS, LOWFAT	Salty_snacks_corn_based_puffs_and_twists_cheese_puffs_and_twists_lowfat	Salty snacks, corn based puffs and twists, cheese puffs and twists, lowfat	0	54401210.0
54402080	TORTILLA CHIPS, UNSALTED	Salty_snacks_corn_or_cornmeal_base_tortilla_chips_unsalted	Salty snacks, corn or cornmeal base, tortilla chips, unsalted	0	54402080.0
54402200	SALTY SNACK MIXTURE,MOSTLY CORN,W/PRETZELS,W/O NUTS	Salty_snack_mixture_mostly_corn_or_cornmeal_based_with_pretzels_without_nuts	Salty snack mixture, mostly corn or cornmeal based, with pretzels, without nuts	0	54402200.0
54402300	SALTY SNACKS, WHEAT-BASE, HIGH FIBER	Salty_snacks_wheat_based_high_fiber	Salty snacks, wheat-based, high fiber	0	54402300.0
54402500	SALTY SNACKS, WHEAT-AND CORN-BASED CHIPS	Salty_snacks_wheat_and_corn_based_chips	Salty snacks, wheat- and corn-based chips	0	54402500.0
54402600	SALTY SNACKS, MULTIGRAIN CHIPS	Salty_snacks_multigrain_chips	Salty snacks, multigrain, chips	0	54402600.0
54402700	PITA CHIPS	Pita_chips	Pita chips	0	54402700.0
54403000	POPCORN, POPPED IN OIL, UNBUTTERED	Popcorn_popped_in_oil_unbuttered	Popcorn, popped in oil, unbuttered	0	54403000.0
54403010	POPCORN, AIR-POPPED (NO BUTTER OR OIL ADDED)	Popcorn_air_popped_no_butter_or_no_oil_added_	Popcorn, air-popped (no butter or no oil added)	0	54403010.0
54403020	POPCORN, POPPED IN OIL, BUTTERED	Popcorn_popped_in_oil_buttered	Popcorn, popped in oil, buttered	0	54403020.0
54403040	POPCORN, AIR-POPPED, BUTTERED	Popcorn_air_popped_buttered	Popcorn, air-popped, buttered	0	54403040.0
54403050	POPCORN, FLAVORED (CHEESE, BBQ, SOUR CREAM, ONION)	Popcorn_flavored	Popcorn, flavored	0	54403050.0
54403060	POPCORN, POPPED IN OIL, LOWFAT, LOW SODIUM	Popcorn_popped_in_oil_lowfat_low_sodium	Popcorn, popped in oil, lowfat, low sodium	0	54403060.0
54403070	POPCORN, POPPED IN OIL, LOWFAT	Popcorn_popped_in_oil_lowfat	Popcorn, popped in oil, lowfat	0	54403070.0
54403090	POPCORN, POPPED IN OIL, UNSALTED	Popcorn_popped_in_oil_unsalted	Popcorn, popped in oil, unsalted	0	54403090.0
54403110	POPCORN, SUGAR SYRUP OR CARAMEL COATED	Popcorn_sugar_syrup_or_caramel_coated	Popcorn, sugar syrup or caramel-coated	0	54403110.0
54403120	POPCORN, SUGAR SYRUP OR CARAMEL COATED, W/ NUTS	Popcorn_sugar_syrup_or_caramel_coated_with_nuts	Popcorn, sugar syrup or caramel-coated, with nuts	0	54403120.0
54403150	POPCORN, SUGAR SYRUP/CARAMEL COATED, FAT FREE	Popcorn_sugar_syrup_or_caramel_coated_fat_free	Popcorn, sugar syrup or caramel-coated, fat free	0	54403150.0
54406010	SNACKS, ONION-FLAVORED RINGS	Snacks_onion_flavored_rings	Snacks, onion-flavored rings	0	54406010.0
54406200	SHRIMP CHIPS	Shrimp_chips_tapioca_base_	Shrimp chips (tapioca base)	0	54406200.0
54408000	PRETZELS, NFS	Pretzels_NFS	Pretzels, NFS	0	54408000.0
54408010	PRETZELS, HARD	Pretzels_hard	Pretzels, hard	0	54408010.0
54408020	PRETZELS, SOFT	Pretzels_soft	Pretzels, soft	0	54408020.0
54408030	PRETZELS, HARD, UNSALTED	Pretzel_hard_unsalted	Pretzel, hard, unsalted	0	54408030.0
54408040	PRETZELS, SOFT, UNSALTED	Pretzels_soft_unsalted	Pretzels, soft, unsalted	0	54408040.0
54408050	PRETZEL, OAT BRAN, HARD	Pretzel_oatbran_hard	Pretzel, oatbran, hard	0	54408050.0
54408070	PRETZEL, HARD, MULTIGRAIN	Pretzel_hard_multigrain	Pretzel, hard, multigrain	0	54408070.0
54408100	PRETZEL, BABY FOOD	Pretzel_baby_food	Pretzel, baby food	0	54408100.0
54408200	PRETZEL, HARD, CHOCOLATE COATED	Pretzel_hard_chocolate_coated	Pretzel, hard, chocolate-coated	0	54408200.0
54408250	PRETZEL, YOGURT COVERED	Pretzel_yogurt_covered	Pretzel, yogurt-covered	0	54408250.0
54408300	PRETZELS, CHEESE-FILLED (INCL COMBOS)	Pretzels_cheese_filled	Pretzels, cheese-filled	0	54408300.0
54412110	WHEAT STICKS, 100% WHOLE WHEAT	Wheat_sticks_100_whole_wheat	Wheat sticks, 100% whole wheat	0	54412110.0
54420010	MULTIGRAIN MIXTURE, PRETZELS, CEREAL / CRACKERS,NUTS	Multigrain_mixture_pretzels_cereal_and_or_crackers_nuts	Multigrain mixture, pretzels, cereal and/or crackers, nuts	0	54420010.0
54420100	ORIENTAL PARTY MIX, W/ PEANUTS, SESAME STICKS, ETC	Oriental_party_mix_with_peanuts_sesame_sticks_chili_rice_crackers_and_fried_green_peas	Oriental party mix, with peanuts, sesame sticks, chili rice crackers and fried green peas	0	54420100.0
54420200	MULTIGRAIN MIX, BREAD STICKS, SESAME NUGGETS, PRETZ	Multigrain_mixture_bread_sticks_sesame_nuggets_pretzels_rye_chips	Multigrain mixture, bread sticks, sesame nuggets, pretzels, rye chips	0	54420200.0
54430010	YOGURT CHIPS	Yogurt_chips	Yogurt chips	0	54430010.0
54440010	BAGEL CHIP	Bagel_chip	Bagel chip	0	54440010.0
55101000	PANCAKES, PLAIN (INCLUDE PANCAKES, NFS)	Pancakes_plain	Pancakes, plain	0	55101000.0
55101010	PANCAKES, REDUCED CALORIE, HIGH FIBER	Pancakes_reduced_calorie_high_fiber	Pancakes, reduced calorie, high fiber	0	55101010.0
55101020	PANCAKES, PLAIN, FAT FREE	Pancakes_plain_fat_free	Pancakes, plain, fat free	0	55101020.0
55103000	PANCAKES, W/ FRUIT (INCLUDE BLUEBERRY PANCAKES)	Pancakes_with_fruit	Pancakes, with fruit	0	55103000.0
55103100	PANCAKES W/ CHOC CHIPS	Pancakes_with_chocolate_chips	Pancakes, with chocolate chips	0	55103100.0
55105000	PANCAKES, BUCKWHEAT	Pancakes_buckwheat	Pancakes, buckwheat	0	55105000.0
55105100	PANCAKES, CORNMEAL	Pancakes_cornmeal	Pancakes, cornmeal	0	55105100.0
55105200	PANCAKES, WHOLE WHEAT	Pancakes_whole_wheat	Pancakes, whole wheat	0	55105200.0
55105300	PANCAKES, SOURDOUGH	Pancakes_sour_dough	Pancakes, sour dough	0	55105300.0
55105400	PANCAKES, RYE	Pancakes_rye	Pancakes, rye	0	55105400.0
55201000	WAFFLE, PLAIN	Waffle_plain	Waffle, plain	0	55201000.0
55202000	WAFFLE, WHEAT, BRAN, OR MULTIGRAIN	Waffle_wheat_bran_or_multigrain	Waffle, wheat, bran, or multigrain	0	55202000.0
55203000	WAFFLE, FRUIT	Waffle_fruit	Waffle, fruit	0	55203000.0
55203500	WAFFLE, NUT  HONEY (INCL EGGO)	Waffle_nut_and_honey	Waffle, nut and honey	0	55203500.0
55203600	WAFFLE, CHOCOLATE CHIP	Waffle_chocolate_chip	Waffle, chocolate chip	0	55203600.0
55204000	WAFFLE, CORNMEAL	Waffle_cornmeal	Waffle, cornmeal	0	55204000.0
55205000	WAFFLE, 100% WHOLE WHEAT OR 100% WHOLE GRAIN	Waffle_100_whole_wheat_or_100_whole_grain	Waffle, 100% whole wheat or 100% whole grain	0	55205000.0
55206000	WAFFLE, OAT BRAN	Waffle_oat_bran	Waffle, oat bran	0	55206000.0
55207000	WAFFLE, MULTI-BRAN (INCLUDE EGGO NUTRIGRAIN)	Waffle_multi_bran	Waffle, multi-bran	0	55207000.0
55211000	WAFFLE, PLAIN, FAT FREE	Waffle_plain_fat_free	Waffle, plain, fat free	0	55211000.0
55211050	WAFFLE, PLAIN, LOWFAT	Waffle_plain_lowfat	Waffle, plain, lowfat	0	55211050.0
55301000	FRENCH TOAST, PLAIN (INCLUDE ROMAN MEAL)	French_toast_plain	French toast, plain	0	55301000.0
55301050	FRENCH TOAST STICKS, PLAIN	French_toast_sticks_plain	French toast sticks, plain	0	55301050.0
55310100	BREAD FRITTERS, P.R.	Bread_fritters_Puerto_Rican_style_Torrejas_gallegas_Galician_fritters_	Bread fritters, Puerto Rican style (Torrejas gallegas, Galician fritters)	0	55310100.0
55401000	CREPE, PLAIN (INCLUDE FRENCH PANCAKE)	Crepe_plain	Crepe, plain	0	55401000.0
55501000	FLOUR  WATER PATTY (INCLUDE CHINESE PANCAKE)	Flour_and_water_patty	Flour and water patty	0	55501000.0
55502000	FLOUR AND WATER GRAVY	Flour_and_water_gravy	Flour and water gravy	0	55502000.0
55601000	FLOUR  MILK PATTY	Flour_and_milk_patty	Flour and milk patty	0	55601000.0
55610200	DUMPLING, FRIED, PUERTO RICAN STYLE	Dumpling_fried_Puerto_Rican_style	Dumpling, fried, Puerto Rican style	0	55610200.0
55610300	DUMPLING, PLAIN	Dumpling_plain	Dumpling, plain	0	55610300.0
55701000	CAKE MADE W/ GLUTINOUS RICE	Cake_made_with_glutinous_rice	Cake made with glutinous rice	0	55701000.0
55702000	CAKE OR PANCAKE MADE W/ RICE FLOUR /OR DRIED BEANS	Cake_or_pancake_made_with_rice_flour_and_or_dried_beans	Cake or pancake made with rice flour and/or dried beans	0	55702000.0
