Food.code	Main.food.description	Old.Main.food.description	FoodID
24157253	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_oil	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_oil	24157253.
24157254	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_cooking_spray	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_cooking_spray	24157254.
24157255	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_without_fat	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_without_fat	24157255.
24157260	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_NS_as_to_type_of_fat_added_in_cooking	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_NS_as_to_type_of_fat_added_in_cooking	24157260.
24157261	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_shortening	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_shortening	24157261.
24157262	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_butter	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_butter	24157262.
24157263	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_oil	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_oil	24157263.
24157264	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_cooking_spray	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_cooking_spray	24157264.
24157265	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_without_fat	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_without_fat	24157265.
24160100	Chicken_wing_NS_as_to_cooking_method_NS_as_to_skin_eaten	Chicken_wing_NS_as_to_cooking_method_NS_as_to_skin_eaten	24160100.
24160110	Chicken_wing_NS_as_to_cooking_method_skin_eaten	Chicken_wing_NS_as_to_cooking_method_skin_eaten	24160110.
24160120	Chicken_wing_NS_as_to_cooking_method_skin_not_eaten	Chicken_wing_NS_as_to_cooking_method_skin_not_eaten	24160120.
24162100	Chicken_wing_roasted_broiled_or_baked_NS_as_to_skin_eaten	Chicken_wing_roasted_broiled_or_baked_NS_as_to_skin_eaten	24162100.
24162110	Chicken_wing_roasted_broiled_or_baked_skin_eaten	Chicken_wing_roasted_broiled_or_baked_skin_eaten	24162110.
24162120	Chicken_wing_roasted_broiled_or_baked_skin_not_eaten	Chicken_wing_roasted_broiled_or_baked_skin_not_eaten	24162120.
24163100	Chicken_wing_stewed_NS_as_to_skin_eaten	Chicken_wing_stewed_NS_as_to_skin_eaten	24163100.
24163110	Chicken_wing_stewed_skin_eaten	Chicken_wing_stewed_skin_eaten	24163110.
24163120	Chicken_wing_stewed_skin_not_eaten	Chicken_wing_stewed_skin_not_eaten	24163120.
24164100	Chicken_wing_fried_no_coating_NS_as_to_skin_eaten_fat_added_in_cooking	Chicken_wing_fried_no_coating_NS_as_to_skin_eaten_fat_added_in_cooking	24164100.
24164101	Chicken_wing_fried_no_coating_NS_as_to_skin_eaten_fat_not_added_in_cooking	Chicken_wing_fried_no_coating_NS_as_to_skin_eaten_fat_not_added_in_cooking	24164101.
24164110	Chicken_wing_fried_no_coating_skin_eaten_NS_as_to_type_of_fat_added_in_cooking	Chicken_wing_fried_no_coating_skin_eaten_NS_as_to_type_of_fat_added_in_cooking	24164110.
24164111	Chicken_wing_fried_no_coating_skin_eaten_made_with_shortening	Chicken_wing_fried_no_coating_skin_eaten_made_with_shortening	24164111.
24164112	Chicken_wing_fried_no_coating_skin_eaten_made_with_butter	Chicken_wing_fried_no_coating_skin_eaten_made_with_butter	24164112.
24164113	Chicken_wing_fried_no_coating_skin_eaten_made_with_oil	Chicken_wing_fried_no_coating_skin_eaten_made_with_oil	24164113.
24164114	Chicken_wing_fried_no_coating_skin_eaten_made_with_cooking_spray	Chicken_wing_fried_no_coating_skin_eaten_made_with_cooking_spray	24164114.
24164115	Chicken_wing_fried_no_coating_skin_eaten_made_without_fat	Chicken_wing_fried_no_coating_skin_eaten_made_without_fat	24164115.
24164120	Chicken_wing_fried_no_coating_skin_not_eaten_NS_as_to_type_of_fat_added_in_cooking	Chicken_wing_fried_no_coating_skin_not_eaten_NS_as_to_type_of_fat_added_in_cooking	24164120.
24164121	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_shortening	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_shortening	24164121.
24164122	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_butter	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_butter	24164122.
24164123	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_oil	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_oil	24164123.
24164124	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_cooking_spray	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_cooking_spray	24164124.
24164125	Chicken_wing_fried_no_coating_skin_not_eaten_made_without_fat	Chicken_wing_fried_no_coating_skin_not_eaten_made_without_fat	24164125.
24167100	Chicken_wing_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_added_in_cooking	Chicken_wing_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_added_in_cooking	24167100.
24167101	Chicken_wing_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_not_added_in_cooking	Chicken_wing_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_not_added_in_cooking	24167101.
24167110	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_NS_as_to_type_of_fat_added_in_cooking	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_NS_as_to_type_of_fat_added_in_cooking	24167110.
24167111	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_shortening	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_shortening	24167111.
24167112	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_butter	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_butter	24167112.
24167113	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_oil	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_oil	24167113.
24167114	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_cooking_spray	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_cooking_spray	24167114.
24167115	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_without_fat	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_without_fat	24167115.
24167119	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_without_fat	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_without_fat	24167119.
24167120	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_NS_as_to_type_of_fat_added_in_cooking	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_NS_as_to_type_of_fat_added_in_cooking	24167120.
24167121	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_shortening	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_shortening	24167121.
24167122	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_butter	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_butter	24167122.
24167123	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_oil	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_oil	24167123.
24167124	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_cooking_spray	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_cooking_spray	24167124.
24167125	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten	24167125.
24167130	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten	24167130.
24167135	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten	24167135.
24170200	Chicken_back	Chicken_back	24170200.
24180200	Chicken_neck_or_ribs	Chicken_neck_or_ribs	24180200.
24198340	Chicken_tail	Chicken_tail	24198340.
24198440	Chicken_skin	Chicken_skin	24198440.
24198500	Chicken_feet	Chicken_feet	24198500.
24198570	Chicken_canned_meat_only	Chicken_canned_meat_only	24198570.
24198670	Chicken_chicken_roll_roasted	Chicken_chicken_roll_roasted	24198670.
24198690	Chicken_patty_fillet_or_tenders_breaded_cooked_from_fast_food_restaurant	Chicken_patty_fillet_or_tenders_breaded_cooked_from_fast_food__restaurant	24198690.
24198695	Chicken_patty_fillet_or_tenders_breaded_cooked_from_school_lunch	Chicken_patty_fillet_or_tenders_breaded_cooked_from_school_lunch	24198695.
24198700	Chicken_patty_fillet_or_tenders_breaded_cooked	Chicken_patty_fillet_or_tenders_breaded_cooked	24198700.
24198710	Chicken_patty_with_cheese_breaded_cooked	Chicken_patty_with_cheese_breaded_cooked	24198710.
24198720	Chicken_ground	Chicken_ground	24198720.
24198730	Chicken_nuggets_from_fast_food_restaurant	Chicken_nuggets_from_fast_food__restaurant	24198730.
24198735	Chicken_nuggets_from_school_lunch	Chicken_nuggets_from_school_lunch	24198735.
24198740	Chicken_nuggets	Chicken_nuggets	24198740.
24198840	Fried_chicken_chunks_Puerto_Rican_style_Chicharrones_de_pollo	Fried_chicken_chunks_Puerto_Rican_style_Chicharrones_de_pollo	24198840.
24201000	Turkey_NFS	Turkey_NFS	24201000.
24201010	Turkey_light_meat_cooked_NS_as_to_skin_eaten	Turkey_light_meat_cooked_NS_as_to_skin_eaten	24201010.
24201020	Turkey_light_meat_cooked_skin_not_eaten	Turkey_light_meat_cooked_skin_not_eaten	24201020.
24201030	Turkey_light_meat_cooked_skin_eaten	Turkey_light_meat_cooked_skin_eaten	24201030.
24201050	Turkey_light_meat_breaded_baked_or_fried_NS_as_to_skin_eaten	Turkey_light_meat_breaded_baked_or_fried_NS_as_to_skin_eaten	24201050.
24201060	Turkey_light_meat_breaded_baked_or_fried_skin_not_eaten	Turkey_light_meat_breaded_baked_or_fried_skin_not_eaten	24201060.
24201070	Turkey_light_meat_breaded_baked_or_fried_skin_eaten	Turkey_light_meat_breaded_baked_or_fried_skin_eaten	24201070.
24201110	Turkey_light_meat_roasted_NS_as_to_skin_eaten	Turkey_light_meat_roasted_NS_as_to_skin_eaten	24201110.
24201120	Turkey_light_meat_roasted_skin_not_eaten	Turkey_light_meat_roasted_skin_not_eaten	24201120.
24201130	Turkey_light_meat_roasted_skin_eaten	Turkey_light_meat_roasted_skin_eaten	24201130.
24201210	Turkey_dark_meat_roasted_NS_as_to_skin_eaten	Turkey_dark_meat_roasted_NS_as_to_skin_eaten	24201210.
24201220	Turkey_dark_meat_roasted_skin_not_eaten	Turkey_dark_meat_roasted_skin_not_eaten	24201220.
24201230	Turkey_dark_meat_roasted_skin_eaten	Turkey_dark_meat_roasted_skin_eaten	24201230.
24201310	Turkey_light_and_dark_meat_roasted_NS_as_to_skin_eaten	Turkey_light_and_dark_meat_roasted_NS_as_to_skin_eaten	24201310.
24201320	Turkey_light_and_dark_meat_roasted_skin_not_eaten	Turkey_light_and_dark_meat_roasted_skin_not_eaten	24201320.
24201330	Turkey_light_and_dark_meat_roasted_skin_eaten	Turkey_light_and_dark_meat_roasted_skin_eaten	24201330.
24201350	Turkey_light_or_dark_meat_battered_fried_NS_as_to_skin_eaten	Turkey_light_or_dark_meat_battered_fried_NS_as_to_skin_eaten	24201350.
24201360	Turkey_light_or_dark_meat_battered_fried_skin_not_eaten	Turkey_light_or_dark_meat_battered_fried_skin_not_eaten	24201360.
24201370	Turkey_light_or_dark_meat_battered_fried_skin_eaten	Turkey_light_or_dark_meat_battered_fried_skin_eaten	24201370.
24201400	Turkey_light_or_dark_meat_stewed_NS_as_to_skin_eaten	Turkey_light_or_dark_meat_stewed_NS_as_to_skin_eaten	24201400.
24201410	Turkey_light_or_dark_meat_stewed_skin_not_eaten	Turkey_light_or_dark_meat_stewed_skin_not_eaten	24201410.
24201420	Turkey_light_or_dark_meat_stewed_skin_eaten	Turkey_light_or_dark_meat_stewed_skin_eaten	24201420.
24201500	Turkey_light_or_dark_meat_smoked_cooked_NS_as_to_skin_eaten	Turkey_light_or_dark_meat_smoked_cooked_NS_as_to_skin_eaten	24201500.
24201510	Turkey_light_or_dark_meat_smoked_cooked_skin_eaten	Turkey_light_or_dark_meat_smoked_cooked_skin_eaten	24201510.
24201520	Turkey_light_or_dark_meat_smoked_cooked_skin_not_eaten	Turkey_light_or_dark_meat_smoked_cooked_skin_not_eaten	24201520.
24202000	Turkey_drumstick_cooked_NS_as_to_skin_eaten	Turkey_drumstick_cooked_NS_as_to_skin_eaten	24202000.
24202010	Turkey_drumstick_cooked_skin_not_eaten	Turkey_drumstick_cooked_skin_not_eaten	24202010.
24202020	Turkey_drumstick_cooked_skin_eaten	Turkey_drumstick_cooked_skin_eaten	24202020.
24202050	Turkey_drumstick_roasted_NS_as_to_skin_eaten	Turkey_drumstick_roasted_NS_as_to_skin_eaten	24202050.
24202060	Turkey_drumstick_roasted_skin_not_eaten	Turkey_drumstick_roasted_skin_not_eaten	24202060.
24202070	Turkey_drumstick_roasted_skin_eaten	Turkey_drumstick_roasted_skin_eaten	24202070.
24202120	Turkey_drumstick_smoked_cooked_skin_eaten	Turkey_drumstick_smoked_cooked_skin_eaten	24202120.
24202450	Turkey_thigh_cooked_NS_as_to_skin_eaten	Turkey_thigh_cooked_NS_as_to_skin_eaten	24202450.
24202460	Turkey_thigh_cooked_skin_eaten	Turkey_thigh_cooked_skin_eaten	24202460.
24202500	Turkey_thigh_cooked_skin_not_eaten	Turkey_thigh_cooked_skin_not_eaten	24202500.
24202600	Turkey_neck_cooked	Turkey_neck_cooked	24202600.
24203000	Turkey_wing_cooked_NS_as_to_skin_eaten	Turkey_wing_cooked_NS_as_to_skin_eaten	24203000.
24203010	Turkey_wing_cooked_skin_not_eaten	Turkey_wing_cooked_skin_not_eaten	24203010.
24203020	Turkey_wing_cooked_skin_eaten	Turkey_wing_cooked_skin_eaten	24203020.
24203120	Turkey_wing_smoked_cooked_skin_eaten	Turkey_wing_smoked_cooked_skin_eaten	24203120.
24205000	Turkey_tail_cooked	Turkey_tail_cooked	24205000.
24205100	Turkey_back_cooked	Turkey_back_cooked	24205100.
24206000	Turkey_canned	Turkey_canned	24206000.
24207000	Turkey_ground	Turkey_ground	24207000.
24208000	Turkey_nuggets	Turkey_nuggets	24208000.
24208500	Turkey_bacon_cooked	Turkey_bacon_cooked	24208500.
24208510	Turkey_bacon_reduced_sodium_cooked	Turkey_bacon_reduced_sodium_cooked	24208510.
24300100	Duck_cooked_NS_as_to_skin_eaten	Duck_cooked_NS_as_to_skin_eaten	24300100.
24300110	Duck_cooked_skin_eaten	Duck_cooked_skin_eaten	24300110.
24300120	Duck_cooked_skin_not_eaten	Duck_cooked_skin_not_eaten	24300120.
24301000	Duck_roasted_NS_as_to_skin_eaten	Duck_roasted_NS_as_to_skin_eaten	24301000.
24301010	Duck_roasted_skin_eaten	Duck_roasted_skin_eaten	24301010.
24301020	Duck_roasted_skin_not_eaten	Duck_roasted_skin_not_eaten	24301020.
24301210	Duck_battered_fried	Duck_battered_fried	24301210.
24302010	Duck_pressed_Chinese	Duck_pressed_Chinese	24302010.
24311010	Goose_wild_roasted	Goose_wild_roasted	24311010.
24400000	Cornish_game_hen_cooked_NS_as_to_skin_eaten	Cornish_game_hen_cooked_NS_as_to_skin_eaten	24400000.
24400010	Cornish_game_hen_cooked_skin_eaten	Cornish_game_hen_cooked_skin_eaten	24400010.
24400020	Cornish_game_hen_cooked_skin_not_eaten	Cornish_game_hen_cooked_skin_not_eaten	24400020.
24401000	Cornish_game_hen_roasted_NS_as_to_skin_eaten	Cornish_game_hen_roasted_NS_as_to_skin_eaten	24401000.
24401010	Cornish_game_hen_roasted_skin_eaten	Cornish_game_hen_roasted_skin_eaten	24401010.
24401020	Cornish_game_hen_roasted_skin_not_eaten	Cornish_game_hen_roasted_skin_not_eaten	24401020.
24402100	Dove_cooked_NS_as_to_cooking_method	Dove_cooked_NS_as_to_cooking_method	24402100.
24402110	Dove_fried	Dove_fried	24402110.
24403100	Quail_cooked	Quail_cooked	24403100.
24404100	Pheasant_cooked	Pheasant_cooked	24404100.
24701000	Chicken_baby_food_NS_as_to_strained_or_junior	Chicken_baby_food_NS_as_to_strained_or_junior	24701000.
24701010	Chicken_baby_food_strained	Chicken_baby_food_strained	24701010.
24701020	Chicken_baby_food_junior	Chicken_baby_food_junior	24701020.
24703000	Turkey_baby_food_NS_as_to_strained_or_junior	Turkey_baby_food_NS_as_to_strained_or_junior	24703000.
24703010	Turkey_baby_food_strained	Turkey_baby_food_strained	24703010.
24703020	Turkey_baby_food_junior	Turkey_baby_food_junior	24703020.
24705010	Chicken_stick_baby_food	Chicken_stick_baby_food	24705010.
24706010	Turkey_stick_baby_food	Turkey_stick_baby_food	24706010.
25110120	Beef_liver_braised	Beef_liver_braised	25110120.
25110140	Beef_liver_fried	Beef_liver_fried	25110140.
25110420	Chicken_liver_braised	Chicken_liver_braised	25110420.
25110450	Chicken_liver_fried	Chicken_liver_fried	25110450.
25112200	Liver_paste_or_pate_chicken	Liver_paste_or_pate_chicken	25112200.
25120000	Heart_cooked	Heart_cooked	25120000.
25130000	Kidney_cooked	Kidney_cooked	25130000.
25140110	Sweetbreads_cooked	Sweetbreads_cooked	25140110.
25150000	Brains_cooked	Brains_cooked	25150000.
25160000	Tongue_cooked	Tongue_cooked	25160000.
25160110	Tongue_smoked_cured_or_pickled_cooked	Tongue_smoked_cured_or_pickled_cooked	25160110.
25160130	Tongue_pot_roast_Puerto_Rican_style_Lengua_al_caldero	Tongue_pot_roast_Puerto_Rican_style_Lengua_al_caldero	25160130.
25170110	Tripe_cooked	Tripe_cooked	25170110.
25170210	Chitterlings_cooked	Chitterlings_cooked	25170210.
25170310	Hog_maws_stomach_cooked	Hog_maws_stomach_cooked	25170310.
25170420	Gizzard_cooked	Gizzard_cooked	25170420.
25210110	Frankfurter_wiener_or_hot_dog_NFS	Frankfurter_wiener_or_hot_dog_NFS	25210110.
25210150	Frankfurter_or_hot_dog_cheesefilled	Frankfurter_or_hot_dog_cheesefilled	25210150.
25210210	Frankfurter_or_hot_dog_beef	Frankfurter_or_hot_dog_beef	25210210.
25210220	Frankfurter_or_hot_dog_beef_and_pork	Frankfurter_or_hot_dog_beef_and_pork	25210220.
25210240	Frankfurter_or_hot_dog_beef_and_pork_reduced_fat_or_light	Frankfurter_or_hot_dog_beef_and_pork_reduced_fat_or_light	25210240.
25210250	Frankfurter_or_hot_dog_meat_and_poultry_fat_free	Frankfurter_or_hot_dog_meat_and_poultry_fat_free	25210250.
25210280	Frankfurter_or_hot_dog_meat_and_poultry	Frankfurter_or_hot_dog_meat_and_poultry	25210280.
