FoodCode	ModCode	Main.food.description	Old.Main.food.description	FoodID
53105500	0	Cake_chocolate_with_icing_diet	Cake, chocolate, with icing, diet	53105500.0
53106100	0	Cake_Poor_Man_s_spice_type_no_icing	Cake, Poor Man's (spice-type), no icing	53106100.0
53106500	0	Cake_cream_no_icing_or_topping_Italian_rum_cream_	Cake, cream, no icing or topping (Italian rum-cream)	53106500.0
53108100	0	Cupcake_chocolate_no_icing_or_filling	Cupcake, chocolate, no icing or filling	53108100.0
53108200	0	Cupcake_chocolate_with_icing_or_filling_Ho_Ho_s_Tastykake_cupcakes_Swiss_Rolls_Oreo_Cakesters_	Cupcake, chocolate, with icing or filling (Ho Ho's, Tastykake cupcakes, Swiss Rolls, Oreo Cakesters)	53108200.0
53109100	0	Cupcake_not_chocolate_no_icing_or_filling	Cupcake, not chocolate, no icing or filling	53109100.0
53109200	0	Cupcake_not_chocolate_with_icing_or_filling_Twinkies_Tastykake_Krimpets_Little_Debbie_Snack_Cakes_Hostess_Snowballs_	Cupcake, not chocolate, with icing or filling (Twinkies, Tastykake Krimpets, Little Debbie Snack Cakes, Hostess Snowballs)	53109200.0
53109210	0	Cupcake_not_chocolate_with_icing_or_filling_lowfat_Twinkies_Lights_	Cupcake, not chocolate, with icing or filling, lowfat (Twinkies Lights)	53109210.0
53109250	0	Cupcake_not_chocolate_with_fruit_and_cream_filling_Fruit_Creme_Twinkies_	Cupcake, not chocolate, with fruit and cream filling (Fruit & Creme Twinkies)	53109250.0
53109270	0	Cupcake_chocolate_fruit_filling_or_cream_filling_lowfat_Hostess_Lights_	Cupcake, chocolate, fruit filling or cream filling, lowfat (Hostess Lights)	53109270.0
53109300	0	Cake_Dobos_Torte_seven_layer_cake_	Cake, Dobos Torte (seven layer cake)	53109300.0
53110000	0	Cake_fruit_cake_holiday_type_cake	Cake, fruit cake, holiday type cake	53110000.0
53110100	0	Cake_plum_pudding	Cake, plum pudding	53110100.0
53111000	0	Cake_gingerbread_no_icing	Cake, gingerbread, no icing	53111000.0
53111500	0	Cake_graham_cracker_no_icing	Cake, graham cracker, no icing	53111500.0
53112000	0	Cake_ice_cream_and_cake_roll_chocolate	Cake, ice cream and cake roll, chocolate	53112000.0
53112100	0	Cake_ice_cream_and_cake_roll_not_chocolate	Cake, ice cream and cake roll, not chocolate	53112100.0
53113000	0	Cake_jelly_roll	Cake, jelly roll	53113000.0
53114000	0	Cake_lemon_no_icing	Cake, lemon, no icing	53114000.0
53114100	0	Cake_lemon_with_icing	Cake, lemon, with icing	53114100.0
53114200	0	Cake_lemon_lowfat_no_icing	Cake, lemon, lowfat, no icing	53114200.0
53114250	0	Cake_lemon_lowfat_with_icing	Cake, lemon, lowfat, with icing	53114250.0
53115100	0	Cake_marble_no_icing	Cake, marble, no icing	53115100.0
53115200	0	Cake_marble_with_icing	Cake, marble, with icing	53115200.0
53115310	0	Cake_nut_no_icing	Cake, nut, no icing	53115310.0
53115320	0	Cake_nut_with_icing	Cake, nut, with icing	53115320.0
53115400	0	Cake_oatmeal_no_icing	Cake, oatmeal, no icing	53115400.0
53115410	0	Cake_oatmeal_with_icing	Cake, oatmeal, with icing	53115410.0
53115450	0	Cake_peanut_butter_with_icing	Cake, peanut butter, with icing	53115450.0
53115500	0	Cake_pineapple_fat_free_no_icing	Cake, pineapple, fat free, no icing	53115500.0
53115600	0	Cake_poppyseed_no_icing	Cake, poppyseed, no icing	53115600.0
53116000	0	Cake_pound_no_icing	Cake, pound, no icing	53116000.0
53116020	0	Cake_pound_with_icing	Cake, pound, with icing	53116020.0
53116270	0	Cake_pound_chocolate	Cake, pound, chocolate	53116270.0
53116280	0	Cake_pound_chocolate_fat_free_cholesterol_free	Cake, pound, chocolate, fat free, cholesterol free	53116280.0
53116380	0	Cake_pound_fat_free_cholesterol_free	Cake, pound, fat free, cholesterol free	53116380.0
53116390	0	Cake_pound_reduced_fat_cholesterol_free	Cake, pound, reduced fat, cholesterol free	53116390.0
53116500	0	Cake_pumpkin_no_icing	Cake, pumpkin, no icing	53116500.0
53116510	0	Cake_pumpkin_with_icing	Cake, pumpkin, with icing	53116510.0
53116550	0	Cake_raisin_nut_no_icing	Cake, raisin nut, no icing	53116550.0
53116560	0	Cake_raisin_nut_with_icing	Cake, raisin nut, with icing	53116560.0
53117100	0	Cake_spice_no_icing	Cake, spice, no icing	53117100.0
53117200	0	Cake_spice_with_icing	Cake, spice, with icing	53117200.0
53118100	0	Cake_sponge_no_icing	Cake, sponge, no icing	53118100.0
53118200	0	Cake_sponge_with_icing	Cake, sponge, with icing	53118200.0
53118300	0	Cake_sponge_chocolate_no_icing	Cake, sponge, chocolate, no icing	53118300.0
53118310	0	Cake_sponge_chocolate_with_icing	Cake, sponge, chocolate, with icing	53118310.0
53118500	0	Cake_torte	Cake, torte	53118500.0
53118550	0	Cake_tres_leche	Cake, tres leche	53118550.0
53118700	0	Cake_chiffon_no_icing	Cake, chiffon, no icing	53118700.0
53118800	0	Cake_chiffon_with_icing	Cake, chiffon, with icing	53118800.0
53118900	0	Cake_chiffon_chocolate_no_icing	Cake, chiffon, chocolate, no icing	53118900.0
53118950	0	Cake_chiffon_chocolate_with_icing	Cake, chiffon, chocolate, with icing	53118950.0
53119000	0	Cake_upside_down_with_fruit_	Cake, upside down (with fruit)	53119000.0
53120100	0	Cake_white_no_icing_from_mix_made_with_egg_whites	Cake, white, no icing, from mix, made with egg whites	53120100.0
53120160	0	Cake_white_no_icing_homemade_or_purchased	Cake, white, no icing, homemade or purchased	53120160.0
53120200	0	Cake_white_with_icing_from_mix	Cake, white, with icing, from mix	53120200.0
53120260	0	Cake_white_with_icing_homemade_or_purchased	Cake, white, with icing, homemade or purchased	53120260.0
53120400	0	Cake_white_eggless_lowfat	Cake, white, eggless, lowfat	53120400.0
53121100	0	Cake_yellow_no_icing_from_mix	Cake, yellow, no icing, from mix	53121100.0
53121160	0	Cake_yellow_no_icing_homemade_or_purchased	Cake, yellow, no icing, homemade or purchased	53121160.0
53121200	0	Cake_yellow_with_icing_from_mix	Cake, yellow, with icing, from mix	53121200.0
53121260	0	Cake_yellow_with_icing_homemade_or_purchased	Cake, yellow, with icing, homemade or purchased	53121260.0
53122070	0	Shortcake_biscuit_type_with_whipped_cream_and_fruit	Shortcake, biscuit type, with whipped cream and fruit	53122070.0
53122080	0	Shortcake_biscuit_type_with_fruit	Shortcake, biscuit type, with fruit	53122080.0
53123070	0	Shortcake_sponge_type_with_whipped_cream_and_fruit	Shortcake, sponge type, with whipped cream and fruit	53123070.0
53123080	0	Shortcake_sponge_type_with_fruit	Shortcake, sponge type, with fruit	53123080.0
53124110	0	Cake_zucchini_no_icing	Cake, zucchini, no icing	53124110.0
53124120	0	Cake_zucchini_with_icing	Cake, zucchini, with icing	53124120.0
53199997	0	Cake_mix_yellow	Cake mix, yellow	53199997.0
53199998	0	Cake_mix_white	Cake mix, white	53199998.0
53199999	0	Cake_mix_chocolate	Cake mix, chocolate	53199999.0
53200100	0	Cookie_dough_raw	Cookie dough, raw	53200100.0
53202000	0	Cookie_almond	Cookie, almond	53202000.0
53203000	0	Cookie_applesauce	Cookie, applesauce	53203000.0
53203500	0	Cookies_biscotti_Italian_sugar_cookie_	Cookies, biscotti (Italian sugar cookie)	53203500.0
53204010	0	Brownie_no_icing	Brownie, no icing	53204010.0
53204100	0	Brownie_with_icing	Brownie, with icing	53204100.0
53204500	0	Brownie_with_cream_cheese_filling_no_icing	Brownie, with cream cheese filling, no icing	53204500.0
53204600	0	Brownie_with_peanut_butter_fudge_icing	Brownie, with peanut butter fudge icing	53204600.0
53204830	0	Brownie_lowfat_with_icing	Brownie, lowfat, with icing	53204830.0
53204840	0	Brownie_lowfat_no_icing	Brownie, lowfat, no icing	53204840.0
53204850	0	Brownie_fat_free_cholesterol_free_with_icing	Brownie, fat free, cholesterol free, with icing	53204850.0
53204860	0	Brownie_fat_free_no_icing	Brownie, fat free, no icing	53204860.0
53205250	0	Brownie_butterscotch	Brownie, butterscotch	53205250.0
53205500	0	Cookies_butterscotch_chip	Cookies, butterscotch chip	53205500.0
53206000	0	Cookies_chocolate_chip_Chips_Ahoy_Pepperidge_Farms_Little_Debbie_Subway_	Cookies, chocolate chip (Chips Ahoy, Pepperidge Farms, Little Debbie, Subway)	53206000.0
53206010	0	Cookies_chocolate_chip_with_raisins	Cookies, chocolate chip, with raisins	53206010.0
53206020	0	Cookies_chocolate_chip_homemade_or_bakery	Cookies, chocolate chip, homemade or bakery	53206020.0
53206030	0	Cookies_chocolate_chip_reduced_fat	Cookies, chocolate chip, reduced fat	53206030.0
53206050	0	Cookies_chocolate_chip_with_chocolate_filling	Cookies, chocolate chip, with chocolate filling	53206050.0
53206100	0	Cookies_chocolate_chip_sandwich	Cookies, chocolate chip sandwich	53206100.0
53206500	0	Cookies_chocolate_made_with_rice_cereal_Little_Debbie_Star_Crunch_	Cookies, chocolate, made with rice cereal (Little Debbie Star Crunch)	53206500.0
53206550	0	Cookies_chocolate_made_with_oatmeal_and_coconut_no_bake_	Cookies, chocolate, made with oatmeal and coconut (no-bake)	53206550.0
53207000	0	Cookies_chocolate	Cookies, chocolate	53207000.0
53207020	0	Cookies_fudge_reduced_fat	Cookies, fudge, reduced fat	53207020.0
53207050	0	Cookies_chocolate_with_chocolate_filling_or_coating_fat_free_Snackwell_s_Double_Fudge_Cookie_Cakes_	Cookies, chocolate, with chocolate filling or coating, fat free (Snackwell's Double Fudge Cookie Cakes)	53207050.0
53208000	0	Cookies_chocolate_covered_marshmallow_Mallomars_	Cookies, chocolate-covered marshmallow (Mallomars)	53208000.0
53208200	0	Cookies_marshmallow_pie_chocolate_covered	Cookies, marshmallow pie, chocolate covered	53208200.0
53209000	0	Cookies_chocolate_sandwich_or_chocolate_coated_or_striped_Little_Debbie_Fudge_Rounds_Thin_Mints_Fudge_Stripes_	Cookies, chocolate sandwich or chocolate-coated or striped (Little Debbie Fudge Rounds, Thin Mints, Fudge Stripes)	53209000.0
53209010	0	Cookies_chocolate_covered_sugar_wafer_caramel_filled_Little_Debbie_Caramel_Cookie_Bars_	Cookies, chocolate-covered, sugar wafer, caramel-filled (Little Debbie Caramel Cookie Bars)	53209010.0
53209020	0	Cookies_chocolate_sandwich_reduced_fat_Snackwell_s_Chocolate_Sandwich_Cookie_	Cookies, chocolate sandwich, reduced fat (Snackwell's Chocolate Sandwich Cookie)	53209020.0
53209050	0	Cookies_chocolate_covered_chocolate_sandwich_Fudge_Covered_Oreo_	Cookies, chocolate-covered, chocolate sandwich (Fudge Covered Oreo)	53209050.0
53209100	0	Cookies_chocolate_sandwich_with_extra_filling_Double_Stuf_Oreo_	Cookies, chocolate, sandwich, with extra filling (Double Stuf Oreo)	53209100.0
53209500	0	Cookies_chocolate_and_vanilla_sandwich_Oreo_	Cookies, chocolate and vanilla sandwich (Oreo)	53209500.0
53210000	0	Cookies_chocolate_wafer	Cookies, chocolate wafer	53210000.0
53210900	0	Cookies_graham_crackers_with_chocolate_and_marshmallow_filling_S_mores_	Cookies, graham crackers with chocolate and marshmallow filling (S'mores)	53210900.0
53211000	0	Cookie_bar_with_chocolate_nuts_coconut_and_graham_crackers_Magic_Cookie_Bar_	Cookie bar, with chocolate, nuts, coconut, and graham crackers (Magic Cookie Bar)	53211000.0
53215500	0	Cookies_coconut	Cookies, coconut	53215500.0
53216000	0	Cookies_coconut_and_nut	Cookies, coconut and nut	53216000.0
53220000	0	Cookies_fruit_filled_bar	Cookies, fruit-filled bar	53220000.0
53220010	0	Cookies_fruit_filled_bar_fat_free	Cookies, fruit-filled bar, fat free	53220010.0
53220020	0	Cookies_date_bar	Cookies, date bar	53220020.0
53220030	0	Cookies_fig_bar_Fig_Newton_	Cookies, fig bar (Fig Newton)	53220030.0
53220040	0	Cookies_fig_bar_fat_free_Fat_Free_Fig_Newton_	Cookies, fig bar, fat free (Fat Free Fig Newton)	53220040.0
53222010	0	Cookies_fortune	Cookies, fortune	53222010.0
53222020	0	Ice_cream_cone_wafer_or_cake_cone_only	Ice cream cone, wafer or cake, cone only	53222020.0
53223000	0	Cookies_gingersnaps	Cookies, gingersnaps	53223000.0
53223100	0	Cookies_granola	Cookies, granola	53223100.0
53224000	0	Cookies_ladyfinger	Cookies, ladyfinger	53224000.0
53224250	0	Cookies_lemon_bar	Cookies, lemon bar	53224250.0
53225000	0	Cookies_macaroon_coconut_and_meringue_no_flour	Cookies, macaroon, coconut and meringue, no flour	53225000.0
53226000	0	Cookies_marshmallow_with_coconut	Cookies, marshmallow, with coconut	53226000.0
53226500	0	Rice_Krispy_Treat	Rice Krispy Treat	53226500.0
53226550	0	Rice_Krispy_Treat_with_chocolate_chips	Rice Krispy Treat, with chocolate chips	53226550.0
53228000	0	Cookies_meringue	Cookies, meringue	53228000.0
53230000	0	Cookies_gingerbread	Cookies, gingerbread	53230000.0
53231000	0	Cookies_Lebkuchen	Cookies, Lebkuchen	53231000.0
53231400	0	Cookies_multigrain_high_fiber	Cookies, multigrain, high fiber	53231400.0
53233000	0	Cookies_oatmeal	Cookies, oatmeal	53233000.0
53233010	0	Cookies_oatmeal_with_raisins	Cookies, oatmeal, with raisins	53233010.0
53233020	0	Cookies_oatmeal_with_fruit_filling	Cookies, oatmeal, with fruit filling	53233020.0
53233030	0	Cookies_oatmeal_fat_free_with_raisins	Cookies, oatmeal, fat free, with raisins	53233030.0
53233040	0	Cookies_oatmeal_reduced_fat_with_raisins	Cookies, oatmeal, reduced fat, with raisins	53233040.0
53233050	0	Cookies_oatmeal_sandwich_with_creme_filling_Oatmeal_Cream_Pie_	Cookies, oatmeal sandwich, with creme filling (Oatmeal Cream Pie)	53233050.0
53233060	0	Cookies_oatmeal_chocolate_chip	Cookies, oatmeal chocolate chip	53233060.0
53233080	0	Cookies_oatmeal_sandwich_with_peanut_butter_and_jelly_filling_P_B_J_oatmeal_pie_	Cookies, oatmeal sandwich, with peanut butter and jelly filling (P.B. & J. oatmeal pie)	53233080.0
53233100	0	Cookies_oatmeal_with_chocolate_and_peanut_butter_no_bake_	Cookies, oatmeal, with chocolate and peanut butter (no-bake)	53233100.0
53234000	0	Cookies_peanut_butter	Cookies, peanut butter	53234000.0
53234010	0	Cookies_peanut_butter_with_oatmeal_Peanut_Butter_Sandwich_cookie_	Cookies, peanut butter, with oatmeal (Peanut Butter Sandwich cookie)	53234010.0
53234100	0	Cookies_peanut_butter_with_chocolate	Cookies, peanut butter, with chocolate	53234100.0
53234250	0	Cookies_peanut_butter_with_rice_cereal_no_bake_	Cookies, peanut butter with rice cereal (no-bake)	53234250.0
53235000	0	Cookies_peanut	Cookies, peanut	53235000.0
53235500	0	Cookies_with_peanut_butter_filling_chocolate_coated_Peanut_Butter_Patty_	Cookies, with peanut butter filling, chocolate-coated (Peanut Butter Patty)	53235500.0
53235600	0	Cookies_Pfeffernusse	Cookies, Pfeffernusse	53235600.0
53236000	0	Cookies_pizzelle_Italian_style_wafer_	Cookies, pizzelle (Italian style wafer)	53236000.0
53236100	0	Cookies_pumpkin	Cookies, pumpkin	53236100.0
53237000	0	Cookies_raisin	Cookies, raisin	53237000.0
53237010	0	Cookies_raisin_sandwich_cream_filled	Cookies, raisin sandwich, cream-filled	53237010.0
53237500	0	Cookies_rum_ball_or_bourbon_ball_no_bake_	Cookies, rum ball or bourbon ball (no-bake)	53237500.0
53239000	0	Cookies_shortbread	Cookies, shortbread	53239000.0
53239010	0	Cookies_shortbread_reduced_fat	Cookies, shortbread, reduced fat	53239010.0
53239050	0	Cookies_shortbread_with_chocolate_filling	Cookies, shortbread, with chocolate filling	53239050.0
53240000	0	Crackers_animal	Crackers, animal	53240000.0
53240010	0	Cookies_animal_with_frosting_or_icing	Cookies, animal, with frosting or icing	53240010.0
53241500	0	Cookies_butter_or_sugar_cookie	Cookies, butter or sugar cookie	53241500.0
53241510	0	Cookies_Marie_biscuit	Cookies, Marie biscuit	53241510.0
53241600	0	Cookies_butter_or_sugar_cookie_with_fruit_or_nuts_Chantilly_	Cookies, butter or sugar cookie, with fruit or nuts (Chantilly)	53241600.0
53242000	0	Cookies_vanilla_cream_wafer	Cookies, vanilla cream wafer	53242000.0
53242500	0	Cookies_toffee_bar	Cookies, toffee bar	53242500.0
53243000	0	Cookies_vanilla_sandwich_Golden_Oreos_Vienna_Fingers_	Cookies, vanilla sandwich (Golden Oreos, Vienna Fingers)	53243000.0
53243010	0	Cookies_vanilla_sandwich_with_extra_filling_Golden_Double_Stuf_Oreos_	Cookies, vanilla sandwich, with extra filling (Golden Double Stuf Oreos)	53243010.0
53243050	0	Cookies_vanilla_sandwich_reduced_fat_Snackwell_s_Creme_Sandwich_Cookie_	Cookies, vanilla sandwich, reduced fat (Snackwell's Creme Sandwich Cookie)	53243050.0
53243100	0	Cookies_chocolate_with_chocolate_filling_or_chocolate_chips	Cookies, chocolate, with chocolate filling or chocolate chips	53243100.0
53244010	0	Cookies_butter_or_sugar_with_chocolate_icing_or_filling_E_L_Fudge_Elfin_Sandwich_Cookies_Milano_	Cookies, butter or sugar, with chocolate icing or filling (E.L. Fudge, Elfin Sandwich Cookies, Milano)	53244010.0
53244020	0	Cookies_butter_or_sugar_with_icing_or_filling_not_chocolate	Cookies, butter or sugar, with icing or filling, not chocolate	53244020.0
53245000	0	Cookies_vanilla_waffle_creme	Cookies, vanilla waffle creme	53245000.0
53246000	0	Cookies_tea_Japanese	Cookies, tea, Japanese	53246000.0
53247000	0	Cookies_vanilla_wafer_Nilla_Wafer_	Cookies, vanilla wafer (Nilla Wafer)	53247000.0
53247050	0	Cookies_vanilla_wafer_reduced_fat_Nilla_Wafer_	Cookies, vanilla wafer, reduced fat (Nilla Wafer)	53247050.0
53247500	0	Cookies_vanilla_with_caramel_coconut_chocolate_coating_Carmel_Delights_	Cookies, vanilla with caramel, coconut, chocolate coating (Carmel Delights)	53247500.0
53251100	0	Cookies_rugelach	Cookies, rugelach	53251100.0
53260030	0	Cookies_dietetic_chocolate_chip	Cookies, dietetic, chocolate chip	53260030.0
53260150	0	Cookies_lemon_wafer_lowfat	Cookies, lemon wafer, lowfat	53260150.0
53260200	0	Cookies_dietetic_oatmeal_with_raisins	Cookies, dietetic, oatmeal with raisins	53260200.0
53260300	0	Cookies_dietetic_sandwich_type	Cookies, dietetic, sandwich type	53260300.0
53260400	0	Cookies_dietetic_sugar_or_plain	Cookies, dietetic, sugar or plain	53260400.0
53260500	0	Cookies_sugar_wafer_sugar_free	Cookies, sugar wafer, sugar free	53260500.0
53260600	0	Cookies_peanut_butter_sugar_free	Cookies, peanut butter, sugar free	53260600.0
53301000	0	Pie_apple_two_crust	Pie, apple, two crust	53301000.0
53301070	0	Pie_apple_individual_size_or_tart	Pie, apple, individual size or tart	53301070.0
53301080	0	Pie_apple_fried_pie	Pie, apple, fried pie	53301080.0
53301500	0	Pie_apple_one_crust	Pie, apple, one crust	53301500.0
53301750	0	Pie_apple_diet	Pie, apple, diet	53301750.0
53302000	0	Pie_apricot_two_crust	Pie, apricot, two crust	53302000.0
53302070	0	Pie_apricot_individual_size_or_tart	Pie, apricot, individual size or tart	53302070.0
53302080	0	Pie_apricot_fried_pie	Pie, apricot, fried pie	53302080.0
53303000	0	Pie_blackberry_two_crust	Pie, blackberry, two crust	53303000.0
53303070	0	Pie_blackberry_individual_size_or_tart	Pie, blackberry, individual size or tart	53303070.0
53304000	0	Pie_blueberry_two_crust	Pie, blueberry, two crust	53304000.0
53304050	0	Pie_blueberry_one_crust	Pie, blueberry, one crust	53304050.0
53304070	0	Pie_blueberry_individual_size_or_tart	Pie, blueberry, individual size or tart	53304070.0
53305000	0	Pie_cherry_two_crust	Pie, cherry, two crust	53305000.0
53305010	0	Pie_cherry_one_crust	Pie, cherry, one crust	53305010.0
53305070	0	Pie_cherry_individual_size_or_tart	Pie, cherry, individual size or tart	53305070.0
53305080	0	Pie_cherry_fried_pie	Pie, cherry, fried pie	53305080.0
53305700	0	Pie_lemon_not_cream_or_meringue_	Pie, lemon (not cream or meringue)	53305700.0
53305720	0	Pie_lemon_not_cream_or_meringue_individual_size_or_tart	Pie, lemon (not cream or meringue), individual size or tart	53305720.0
53305750	0	Pie_lemon_fried_pie	Pie, lemon, fried pie	53305750.0
53306000	0	Pie_mince_two_crust	Pie, mince, two crust	53306000.0
